x,y,om,blE,gM,s,t 
518810,2863090,3.111111111,92.44444444,4.444444444,0,0
518840,2863090,0.888888889,97.77777778,1.333333333,0,0
518870,2863090,15.55555556,72,0,12.44444444,0
518900,2863090,3.555555556,13.33333333,81.33333333,1.777777778,0
518930,2863090,0.888888889,0,99.11111111,0,0
518960,2863090,0,0.444444444,99.55555556,0,0
518990,2863090,0,8,92,0,0
519020,2863090,0.444444444,96.88888889,2.666666667,0,0
519050,2863090,2.666666667,97.33333333,0,0,0
519080,2863090,0,74.22222222,25.77777778,0,0
519110,2863090,0,0,100,0,0
519140,2863090,3.111111111,47.55555556,49.33333333,0,0
519170,2863090,0.888888889,96.44444444,2.666666667,0,0
519200,2863090,14.66666667,82.22222222,3.111111111,0,0
519230,2863090,15.11111111,60.44444444,24.44444444,0,0
519260,2863090,6.666666667,93.33333333,0,0,0
519290,2863090,2.666666667,96,1.333333333,0,0
519320,2863090,1.777777778,95.55555556,2.666666667,0,0
519350,2863090,0.888888889,99.11111111,0,0,0
519380,2863090,0.888888889,92,7.111111111,0,0
519410,2863090,0.444444444,58.22222222,41.33333333,0,0
519440,2863090,0,13.77777778,86.22222222,0,0
519470,2863090,0,0,100,0,0
519500,2863090,5.333333333,9.777777778,84.88888889,0,0
519530,2863090,0,0,100,0,0
519560,2863090,0,50.66666667,49.33333333,0,0
519590,2863090,6.222222222,76.88888889,16.88888889,0,0
519620,2863090,0.444444444,98.66666667,0.888888889,0,0
519650,2863090,0,42.22222222,57.77777778,0,0
519680,2863090,0,0,100,0,0
519710,2863090,0,0,100,0,0
519740,2863090,0,0,100,0,0
519770,2863090,0.444444444,27.11111111,72.44444444,0,0
519800,2863090,0,98.66666667,1.333333333,0,0
519830,2863090,2.222222222,97.33333333,0.444444444,0,0
519860,2863090,0,30.22222222,69.77777778,0,0
519890,2863090,0.444444444,33.77777778,56.88888889,8.888888889,0
519920,2863090,0,13.77777778,86.22222222,0,0
519950,2863090,0,0,100,0,0
519980,2863090,0,4.888888889,95.11111111,0,0
520010,2863090,0,58.22222222,41.77777778,0,0
520040,2863090,1.777777778,75.11111111,23.11111111,0,0
520070,2863090,0,100,0,0,0
520100,2863090,0.888888889,66.66666667,32.44444444,0,0
520130,2863090,0,2.222222222,97.77777778,0,0
520160,2863090,0,0,100,0,0
520190,2863090,0.888888889,42.66666667,56.44444444,0,0
520220,2863090,0.444444444,79.55555556,20,0,0
520250,2863090,0,96.44444444,3.555555556,0,0
520280,2863090,0,33.77777778,66.22222222,0,0
520310,2863090,0.444444444,6.666666667,92.88888889,0,0
520340,2863090,0,36.44444444,63.55555556,0,0
520370,2863090,0,20.88888889,79.11111111,0,0
520400,2863090,3.111111111,0,96.88888889,0,0
520430,2863090,0,0.444444444,99.55555556,0,0
520460,2863090,0,16.44444444,83.55555556,0,0
520490,2863090,3.555555556,45.77777778,50.66666667,0,0
520520,2863090,0,100,0,0,0
520550,2863090,0,74.22222222,25.77777778,0,0
520580,2863090,0,0.444444444,99.55555556,0,0
520610,2863090,0,33.77777778,66.22222222,0,0
520640,2863090,0,79.55555556,20.44444444,0,0
520670,2863090,0,0,100,0,0
520700,2863090,0,9.333333333,90.66666667,0,0
520730,2863090,0,20,80,0,0
520760,2863090,0,0.888888889,99.11111111,0,0
520790,2863090,0.444444444,5.777777778,93.77777778,0,0
520820,2863090,5.333333333,47.55555556,12,35.11111111,0
520850,2863090,70.66666667,3.555555556,0,25.77777778,0
520880,2863090,60,0,0,40,0
520910,2863090,72.44444444,0,0,27.55555556,0
520940,2863090,15.55555556,0,0,84.44444444,0
520970,2863090,15.55555556,0,0,84.44444444,0
521000,2863090,4,0,0,96,0
521030,2863090,1.777777778,0,0,98.22222222,0
521060,2863090,13.33333333,0,0,86.66666667,0
521090,2863090,17.33333333,0,0,82.66666667,0
521120,2863090,44.88888889,0,0,55.11111111,0
521150,2863090,19.55555556,0,0,80.44444444,0
521180,2863090,10.22222222,0,0,89.77777778,0
521210,2863090,48.88888889,0,0,51.11111111,0
521240,2863090,93.33333333,0.444444444,0,6.222222222,0
521270,2863090,38.66666667,9.777777778,0,51.55555556,0
521300,2863090,11.55555556,36.44444444,0,52,0
521330,2863090,4.888888889,85.33333333,9.777777778,0,0
521360,2863090,0,98.22222222,1.777777778,0,0
521390,2863090,0,46.66666667,53.33333333,0,0
521420,2863090,0,0,100,0,0
521450,2863090,0,11.11111111,88.88888889,0,0
521480,2863090,0,0,100,0,0
521510,2863090,0.444444444,0.444444444,99.11111111,0,0
521540,2863090,0,8.444444444,91.55555556,0,0
521570,2863090,0,0.444444444,99.55555556,0,0
521600,2863090,0,75.11111111,24.88888889,0,0
521630,2863090,20.44444444,37.77777778,41.77777778,0,0
521660,2863090,85.33333333,8.444444444,1.333333333,4.888888889,0
521690,2863090,72,22.66666667,0,5.333333333,0
521720,2863090,32.88888889,55.11111111,1.777777778,10.22222222,0
521750,2863090,0,18.66666667,81.33333333,0,0
521780,2863090,0,6.666666667,93.33333333,0,0
521810,2863090,0,0,100,0,0
521840,2863090,0.888888889,19.11111111,80,0,0
521870,2863090,0.888888889,24.44444444,74.66666667,0,0
521900,2863090,7.111111111,33.33333333,52.44444444,7.111111111,0
521930,2863090,0,1.333333333,98.66666667,0,0
521960,2863090,2.222222222,0,97.77777778,0,0
521990,2863090,7.555555556,39.11111111,38.66666667,14.66666667,0
522020,2863090,7.111111111,20.44444444,72.44444444,0,0
522050,2863090,0,0,100,0,0
522080,2863090,0,16.44444444,83.55555556,0,0
522110,2863090,0.444444444,4,95.55555556,0,0
522140,2863090,0,38.66666667,61.33333333,0,0
522170,2863090,0,7.111111111,92.88888889,0,0
522200,2863090,0,92,8,0,0
522230,2863090,0,3.555555556,96.44444444,0,0
522260,2863090,0,6.222222222,93.77777778,0,0
522290,2863090,0,99.11111111,0.888888889,0,0
522320,2863090,2.222222222,38.66666667,59.11111111,0,0
522350,2863090,0.444444444,0,99.55555556,0,0
522380,2863090,0.444444444,0.444444444,99.11111111,0,0
522410,2863090,0.888888889,0,99.11111111,0,0
522440,2863090,0,0,100,0,0
522470,2863090,0,0,100,0,0
522500,2863090,0,3.111111111,96.88888889,0,0
522530,2863090,13.33333333,30.22222222,56.44444444,0,0
522560,2863090,3.111111111,96.88888889,0,0,0
522590,2863090,26.66666667,70.22222222,3.111111111,0,0
522620,2863090,9.777777778,89.77777778,0.444444444,0,0
522650,2863090,28.44444444,68.88888889,0.444444444,2.222222222,0
522680,2863090,20.44444444,64,1.777777778,13.77777778,0
522710,2863090,2.666666667,66.22222222,31.11111111,0,0
522740,2863090,1.333333333,30.66666667,68,0,0
522770,2863090,0.888888889,60.88888889,38.22222222,0,0
522800,2863090,27.11111111,72.44444444,0.444444444,0,0
522830,2863090,2.222222222,97.77777778,0,0,0
522860,2863090,0.444444444,99.55555556,0,0,0
522890,2863090,0,63.11111111,36.88888889,0,0
522920,2863090,0.888888889,8.888888889,90.22222222,0,0
522950,2863090,37.33333333,24.44444444,11.55555556,26.66666667,0
522980,2863090,24,12.44444444,63.55555556,0,0
523010,2863090,13.77777778,52,17.77777778,16.44444444,0
523040,2863090,7.555555556,79.55555556,6.222222222,6.666666667,0
523070,2863090,4,89.33333333,0.888888889,5.777777778,0
523100,2863090,0,90.66666667,9.333333333,0,0
523130,2863090,0,8.888888889,91.11111111,0,0
523160,2863090,0,32,68,0,0
523190,2863090,0,2.666666667,97.33333333,0,0
523220,2863090,0,0,100,0,0
523250,2863090,0,2.222222222,97.77777778,0,0
523280,2863090,0.888888889,2.222222222,96.88888889,0,0
523310,2863090,0,0,100,0,0
523340,2863090,0,2.666666667,97.33333333,0,0
523370,2863090,0,4.444444444,95.55555556,0,0
523400,2863090,4,33.33333333,62.66666667,0,0
523430,2863090,0,69.33333333,30.66666667,0,0
523460,2863090,1.333333333,85.77777778,12.88888889,0,0
523490,2863090,24,74.66666667,1.333333333,0,0
523520,2863090,8.888888889,78.66666667,12.44444444,0,0
523550,2863090,0,87.11111111,12.88888889,0,0
523580,2863090,0,64,36,0,0
523610,2863090,0,51.11111111,48.88888889,0,0
523640,2863090,0,10.22222222,89.77777778,0,0
523670,2863090,0.888888889,0,99.11111111,0,0
523700,2863090,15.11111111,79.55555556,5.333333333,0,0
523730,2863090,1.777777778,98.22222222,0,0,0
523760,2863090,8,92,0,0,0
523790,2863090,0,33.77777778,66.22222222,0,0
523820,2863090,0,22.66666667,77.33333333,0,0
523850,2863090,0,0,100,0,0
523880,2863090,0.444444444,55.55555556,44,0,0
523910,2863090,0,98.66666667,1.333333333,0,0
523940,2863090,0,19.55555556,80.44444444,0,0
523970,2863090,0,0,100,0,0
524000,2863090,3.555555556,42.22222222,53.33333333,0.888888889,0
524030,2863090,1.333333333,44.44444444,53.33333333,0.888888889,0
524060,2863090,0,0,100,0,0
524090,2863090,0,48,52,0,0
524120,2863090,0,74.66666667,25.33333333,0,0
524150,2863090,0,27.11111111,72.88888889,0,0
524180,2863090,0.888888889,73.33333333,25.77777778,0,0
524210,2863090,0,18.22222222,81.77777778,0,0
524240,2863090,0,9.333333333,90.66666667,0,0
524270,2863090,0,60.88888889,39.11111111,0,0
524300,2863090,1.333333333,25.77777778,72.88888889,0,0
524330,2863090,0.888888889,12.88888889,86.22222222,0,0
524360,2863090,12,16.44444444,71.55555556,0,0
524390,2863090,1.333333333,94.22222222,4.444444444,0,0
524420,2863090,6.666666667,14.66666667,78.66666667,0,0
524450,2863090,0.444444444,0.444444444,99.11111111,0,0
524480,2863090,0.444444444,29.33333333,70.22222222,0,0
524510,2863090,0.888888889,98.66666667,0,0.444444444,0
524540,2863090,0,21.33333333,78.66666667,0,0
524570,2863090,0,14.22222222,85.77777778,0,0
524600,2863090,2.666666667,40,57.33333333,0,0
524630,2863090,0,21.77777778,78.22222222,0,0
524660,2863090,0,16.88888889,83.11111111,0,0
524690,2863090,3.555555556,12.44444444,84,0,0
524720,2863090,0,21.77777778,78.22222222,0,0
524750,2863090,0,40,60,0,0
524780,2863090,1.777777778,10.22222222,88,0,0
524810,2863090,19.11111111,28,52.88888889,0,0
524840,2863090,54.66666667,45.33333333,0,0,0
524870,2863090,32.44444444,28.88888889,38.66666667,0,0
524900,2863090,18.22222222,72,9.777777778,0,0
524930,2863090,7.555555556,92,0.444444444,0,0
524960,2863090,0,56.44444444,43.55555556,0,0
524990,2863090,0,69.77777778,30.22222222,0,0
525020,2863090,3.555555556,90.22222222,6.222222222,0,0
525050,2863090,0,8,92,0,0
525080,2863090,0,1.777777778,98.22222222,0,0
525110,2863090,0,34.22222222,65.77777778,0,0
525140,2863090,0.888888889,31.11111111,68,0,0
525170,2863090,0,22.66666667,77.33333333,0,0
525200,2863090,0,9.777777778,90.22222222,0,0
525230,2863090,0.888888889,60.44444444,38.66666667,0,0
525260,2863090,1.333333333,85.33333333,13.33333333,0,0
525290,2863090,14.22222222,33.33333333,52.44444444,0,0
525320,2863090,1.333333333,45.33333333,53.33333333,0,0
525350,2863090,8.444444444,88.44444444,3.111111111,0,0
525380,2863090,11.55555556,88.44444444,0,0,0
525410,2863090,38.66666667,56,5.333333333,0,0
525440,2863090,18.22222222,79.55555556,2.222222222,0,0
525470,2863090,3.111111111,96.88888889,0,0,0
525500,2863090,0,97.77777778,2.222222222,0,0
525530,2863090,2.222222222,9.777777778,77.77777778,8.444444444,1.777777778
525560,2863090,0,2.666666667,97.33333333,0,0
525590,2863090,0,1.333333333,98.66666667,0,0
525620,2863090,0,49.77777778,50.22222222,0,0
525650,2863090,9.777777778,89.33333333,0.888888889,0,0
525680,2863090,3.555555556,44.44444444,52,0,0
525710,2863090,0,0,100,0,0
525740,2863090,0,0,100,0,0
525770,2863090,0,4,96,0,0
525800,2863090,0.888888889,67.11111111,32,0,0
525830,2863090,0,0,100,0,0
525860,2863090,4.444444444,31.55555556,64,0,0
525890,2863090,0.444444444,20,79.55555556,0,0
525920,2863090,8.444444444,88.88888889,2.666666667,0,0
525950,2863090,38.22222222,61.77777778,0,0,0
525980,2863090,0.444444444,52.88888889,46.66666667,0,0
526010,2863090,0,55.55555556,44.44444444,0,0
526040,2863090,0,47.11111111,52.88888889,0,0
526070,2863090,0,97.77777778,2.222222222,0,0
526100,2863090,0,100,0,0,0
526130,2863090,1.333333333,98.22222222,0.444444444,0,0
526160,2863090,1.333333333,51.55555556,47.11111111,0,0
526190,2863090,2.666666667,56.88888889,40.44444444,0,0
526220,2863090,0,28.88888889,71.11111111,0,0
526250,2863090,0,9.777777778,90.22222222,0,0
526280,2863090,1.333333333,14.22222222,84.44444444,0,0
526310,2863090,8.888888889,53.33333333,37.77777778,0,0
526340,2863090,0,100,0,0,0
526370,2863090,0,99.55555556,0.444444444,0,0
526400,2863090,19.11111111,74.66666667,6.222222222,0,0
526430,2863090,8,84.88888889,7.111111111,0,0
526460,2863090,0.444444444,77.33333333,22.22222222,0,0
526490,2863090,0,0,100,0,0
526520,2863090,0.888888889,35.11111111,64,0,0
526550,2863090,5.777777778,93.77777778,0.444444444,0,0
526580,2863090,2.666666667,72.88888889,24.44444444,0,0
526610,2863090,0,3.111111111,96.88888889,0,0
526640,2863090,0.444444444,84.44444444,15.11111111,0,0
526670,2863090,0,4.444444444,95.55555556,0,0
526700,2863090,0,0,100,0,0
526730,2863090,0,0,100,0,0
526760,2863090,0,0,100,0,0
526790,2863090,5.777777778,68,26.22222222,0,0
526820,2863090,8.444444444,90.22222222,0.888888889,0.444444444,0
526850,2863090,0,8.444444444,91.55555556,0,0
526880,2863090,0.444444444,5.333333333,94.22222222,0,0
526910,2863090,2.666666667,27.11111111,70.22222222,0,0
526940,2863090,0,10.66666667,89.33333333,0,0
526970,2863090,5.333333333,65.77777778,28.88888889,0,0
518000,2863120,1.777777778,91.11111111,7.111111111,0,0
518030,2863120,0.444444444,87.55555556,12,0,0
518060,2863120,0.444444444,72.44444444,27.11111111,0,0
518090,2863120,6.666666667,16.88888889,76.44444444,0,0
518120,2863120,17.33333333,0.888888889,81.77777778,0,0
518150,2863120,0,47.55555556,52.44444444,0,0
518180,2863120,0.444444444,78.22222222,21.33333333,0,0
518210,2863120,0,52.44444444,47.55555556,0,0
518240,2863120,0,63.11111111,36.88888889,0,0
518270,2863120,0,97.33333333,2.666666667,0,0
518300,2863120,0,76,24,0,0
518330,2863120,0.888888889,17.77777778,81.33333333,0,0
518360,2863120,3.111111111,0,96.88888889,0,0
518390,2863120,2.222222222,9.777777778,88,0,0
518420,2863120,33.77777778,23.11111111,43.11111111,0,0
518450,2863120,2.222222222,94.66666667,3.111111111,0,0
518480,2863120,1.777777778,39.55555556,58.66666667,0,0
518510,2863120,1.777777778,0,98.22222222,0,0
518540,2863120,3.111111111,0,96.88888889,0,0
518570,2863120,2.222222222,0.444444444,97.33333333,0,0
518600,2863120,0,13.33333333,79.55555556,7.111111111,0
518630,2863120,4.444444444,9.333333333,84,2.222222222,0
518660,2863120,21.77777778,29.33333333,38.22222222,0.888888889,9.777777778
518690,2863120,0,0,100,0,0
518720,2863120,0.444444444,0,99.55555556,0,0
518750,2863120,21.33333333,0.444444444,78.22222222,0,0
518780,2863120,22.22222222,3.111111111,74.66666667,0,0
518810,2863120,0,36.44444444,63.55555556,0,0
518840,2863120,0,37.33333333,62.66666667,0,0
518870,2863120,11.11111111,51.55555556,37.33333333,0,0
518900,2863120,0.888888889,4.888888889,94.22222222,0,0
518930,2863120,0,0,100,0,0
518960,2863120,0,0.888888889,99.11111111,0,0
518990,2863120,0,37.77777778,62.22222222,0,0
519020,2863120,0.888888889,99.11111111,0,0,0
519050,2863120,1.333333333,98.22222222,0.444444444,0,0
519080,2863120,0.444444444,91.55555556,8,0,0
519110,2863120,0,27.55555556,72.44444444,0,0
519140,2863120,0,97.77777778,2.222222222,0,0
519170,2863120,0.888888889,98.66666667,0.444444444,0,0
519200,2863120,7.555555556,89.77777778,2.666666667,0,0
519230,2863120,1.333333333,98.66666667,0,0,0
519260,2863120,0.444444444,97.77777778,1.777777778,0,0
519290,2863120,1.777777778,98.22222222,0,0,0
519320,2863120,2.222222222,97.77777778,0,0,0
519350,2863120,4.444444444,95.55555556,0,0,0
519380,2863120,3.111111111,92.44444444,4.444444444,0,0
519410,2863120,0,60.88888889,39.11111111,0,0
519440,2863120,0,0,100,0,0
519470,2863120,4.888888889,19.55555556,75.55555556,0,0
519500,2863120,2.222222222,83.11111111,14.66666667,0,0
519530,2863120,10.22222222,3.111111111,86.66666667,0,0
519560,2863120,0,9.777777778,90.22222222,0,0
519590,2863120,29.77777778,39.55555556,20.88888889,9.777777778,0
519620,2863120,0.444444444,77.33333333,22.22222222,0,0
519650,2863120,0,60.88888889,39.11111111,0,0
519680,2863120,0,0,100,0,0
519710,2863120,0,16.44444444,83.55555556,0,0
519740,2863120,0,0,100,0,0
519770,2863120,0.444444444,27.11111111,72.44444444,0,0
519800,2863120,0,100,0,0,0
519830,2863120,2.666666667,97.33333333,0,0,0
519860,2863120,0,59.11111111,40.88888889,0,0
519890,2863120,0,0,100,0,0
519920,2863120,0,0.888888889,99.11111111,0,0
519950,2863120,0,5.777777778,94.22222222,0,0
519980,2863120,0,52.44444444,47.55555556,0,0
520010,2863120,16,77.77777778,6.222222222,0,0
520040,2863120,15.11111111,74.66666667,10.22222222,0,0
520070,2863120,0,100,0,0,0
520100,2863120,0,100,0,0,0
520130,2863120,0,29.77777778,70.22222222,0,0
520160,2863120,0,0,100,0,0
520190,2863120,1.777777778,76,20.88888889,1.333333333,0
520220,2863120,4.444444444,65.77777778,26.22222222,3.555555556,0
520250,2863120,0.444444444,99.55555556,0,0,0
520280,2863120,0,29.77777778,70.22222222,0,0
520310,2863120,0,4.444444444,95.55555556,0,0
520340,2863120,4.444444444,89.33333333,6.222222222,0,0
520370,2863120,0,24.44444444,75.55555556,0,0
520400,2863120,0.888888889,0,99.11111111,0,0
520430,2863120,0,0,100,0,0
520460,2863120,0,21.33333333,78.66666667,0,0
520490,2863120,0,90.22222222,9.777777778,0,0
520520,2863120,0,100,0,0,0
520550,2863120,0.444444444,99.55555556,0,0,0
520580,2863120,0.444444444,34.22222222,65.33333333,0,0
520610,2863120,1.777777778,59.11111111,39.11111111,0,0
520640,2863120,0,92.44444444,7.555555556,0,0
520670,2863120,0,0,100,0,0
520700,2863120,0,24,76,0,0
520730,2863120,0,18.66666667,81.33333333,0,0
520760,2863120,0,1.333333333,98.66666667,0,0
520790,2863120,3.111111111,19.11111111,77.77777778,0,0
520820,2863120,4.888888889,61.33333333,2.666666667,31.11111111,0
520850,2863120,49.77777778,4.888888889,0,45.33333333,0
520880,2863120,66.22222222,0,0,33.77777778,0
520910,2863120,33.33333333,0,0,66.66666667,0
520940,2863120,29.33333333,0,0,70.66666667,0
520970,2863120,38.66666667,0,0,61.33333333,0
521000,2863120,7.111111111,0,0,92.88888889,0
521030,2863120,15.11111111,0,0,84.88888889,0
521060,2863120,25.77777778,0,0,74.22222222,0
521090,2863120,22.66666667,0,0,77.33333333,0
521120,2863120,21.33333333,0,0,78.66666667,0
521150,2863120,15.55555556,0,0,84.44444444,0
521180,2863120,2.666666667,0,0,97.33333333,0
521210,2863120,52.88888889,0,0,47.11111111,0
521240,2863120,57.77777778,0.888888889,0,41.33333333,0
521270,2863120,24.44444444,8.444444444,0,67.11111111,0
521300,2863120,0,58.66666667,0,41.33333333,0
521330,2863120,1.777777778,86.22222222,9.333333333,2.666666667,0
521360,2863120,0,30.22222222,69.77777778,0,0
521390,2863120,0,1.777777778,98.22222222,0,0
521420,2863120,4,0.888888889,95.11111111,0,0
521450,2863120,0.444444444,10.22222222,89.33333333,0,0
521480,2863120,8,33.77777778,58.22222222,0,0
521510,2863120,0,2.666666667,97.33333333,0,0
521540,2863120,0,0,100,0,0
521570,2863120,0,30.22222222,69.77777778,0,0
521600,2863120,0,70.22222222,29.77777778,0,0
521630,2863120,15.55555556,56.88888889,27.11111111,0.444444444,0
521660,2863120,29.77777778,60.88888889,3.111111111,6.222222222,0
521690,2863120,28.44444444,50.66666667,0,20.88888889,0
521720,2863120,29.77777778,56.88888889,0.444444444,12.88888889,0
521750,2863120,0,12.44444444,87.55555556,0,0
521780,2863120,0,6.666666667,93.33333333,0,0
521810,2863120,0,1.777777778,98.22222222,0,0
521840,2863120,0,11.11111111,88.88888889,0,0
521870,2863120,4.444444444,0,88.44444444,0,7.111111111
521900,2863120,15.55555556,66.66666667,7.555555556,8,2.222222222
521930,2863120,2.222222222,16,81.77777778,0,0
521960,2863120,0.888888889,0.888888889,98.22222222,0,0
521990,2863120,0.444444444,28,71.55555556,0,0
522020,2863120,2.666666667,0,97.33333333,0,0
522050,2863120,0.888888889,48.88888889,50.22222222,0,0
522080,2863120,0.444444444,81.77777778,17.77777778,0,0
522110,2863120,0,49.77777778,50.22222222,0,0
522140,2863120,0,59.55555556,40.44444444,0,0
522170,2863120,0.444444444,1.333333333,98.22222222,0,0
522200,2863120,0,89.77777778,10.22222222,0,0
522230,2863120,0,12.44444444,87.55555556,0,0
522260,2863120,0,29.77777778,70.22222222,0,0
522290,2863120,1.333333333,98.66666667,0,0,0
522320,2863120,0,78.66666667,21.33333333,0,0
522350,2863120,0.444444444,4.444444444,95.11111111,0,0
522380,2863120,0.444444444,4.888888889,94.66666667,0,0
522410,2863120,0,0,100,0,0
